OBJECTID,PIC,Facility_Name,Facility_Address,City,STATE,ZIP_Code,Operational_Designation,Source,Full_Address,Confidence,Low_Income,longitude,latitude
4005,5104,SUNNYSIDE HANDY MARKET,809 E PUTNAM AVE,PORTERVILLE,CALIFORNIA,93257,Service Station or Gas Station,ARB,,,,-118.99937558941177,36.06926252134849
4006,5103,SIERRA MINIT MART - PLANO,730 S PLANO ST,PORTERVILLE,CALIFORNIA,93257,Service Station or Gas Station,ARB,,,,-119.00807061716512,36.05259540295567
4007,5101,PORTERVILLE LIQUOR,699 S PLANO ST,PORTERVILLE,CALIFORNIA,93257,Service Station or Gas Station,ARB,,,YES,-119.00828232836658,36.05298617906906
4008,5106,ALIS MINI MART,943 W WESTFIELD AVE,PORTERVILLE,CALIFORNIA,93257,Service Station or Gas Station,ARB,,,,-119.03807888493247,36.087499853335714
4009,5105,"SUPER SEVEN BEER & FOOD, INC",90 E OLIVE AVE,PORTERVILLE,CALIFORNIA,93257,Service Station or Gas Station,ARB,,,YES,-119.01452080668975,36.06518880561908
4010,5097,SUNLINES HANDY MARKET,383 E DATE AVE,PORTERVILLE,CALIFORNIA,93257,Service Station or Gas Station,ARB,,,YES,-119.00821542060507,36.05839708865489
4011,5083,C L MINI MART,11 W OLIVE AVE,PORTERVILLE,CALIFORNIA,93257,Service Station or Gas Station,ARB,,,YES,-119.01662503861452,36.06505651444671
4012,9419,S & J QUICK STOP,101 CENTRAL VALLEY HWY,SHAFTER,CALIFORNIA,93263,Service Station or Gas Station,ARB,,,,-119.27840914356696,35.50598961362996
4013,5100,FRANK'S STOP & GO,610 W OLIVE AVE,PORTERVILLE,CALIFORNIA,93257,Service Station or Gas Station,ARB,,,YES,-119.03093399250956,36.066094172008654
4014,2,JIFFYS STORE,538 CENTRAL AVE,SHAFTER,CALIFORNIA,93263,Service Station or Gas Station,ARB,,,,-119.27298936396781,35.50404645208227
4015,6879,MEYERS BIG STOP,127 S SHAFTER AVE,SHAFTER,CALIFORNIA,93263,Service Station or Gas Station,ARB,,,YES,-119.27843748390261,35.499579616606226
4016,13055,CHEVRON,863 CENTRAL VALLEY HWY,SHAFTER,CALIFORNIA,93263,Service Station or Gas Station,ARB,,,,-119.28619005272859,35.51253893632304
4017,7149,SUHOVY'S MARKET,19575 AVENUE 192,STRATHMORE,CALIFORNIA,93267,Service Station or Gas Station,ARB,,,YES,-119.14561979451777,36.13825110280632
4018,5098,SUNRISE HANDY MARKET,415 W POPLAR AVE,PORTERVILLE,CALIFORNIA,93257,Service Station or Gas Station,ARB,,,YES,-119.02671257482525,36.05110911499386
4019,6882,S&A MARKET,861 N CENTRAL VALLEY HWY,SHAFTER,CALIFORNIA,93263,Service Station or Gas Station,ARB,,,,-119.28611411217642,35.512476097993655
4020,7150,Strathmore Handy Market,23013 AVENUE 196,STRATHMORE,CALIFORNIA,93267,Service Station or Gas Station,ARB,,,YES,-119.05791467462244,36.1455133180853
4021,13211,VALLEY FUEL PLAINVIEW MARKET,19590 AVENUE 196,STRATHMORE,CALIFORNIA,93267,Service Station or Gas Station,ARB,,,YES,-119.13473449040424,36.14559843801767
4022,7056,GIFFORDS MARKET,35637 HIGHWAY 190,SPRINGVILLE,CALIFORNIA,93265,Service Station or Gas Station,ARB,,,,-118.82243347592399,36.12565529715452
4023,6881,SHAFTER SHELL,770 E LERDO HWY,SHAFTER,CALIFORNIA,93263,Service Station or Gas Station,ARB,,,,-119.26346432491853,35.49996803020064
4024,9188,QUIK TRIP # 565,830 CENTER ST,TAFT,CALIFORNIA,93268,Service Station or Gas Station,ARB,,,,-119.4636688726202,35.14250756727059
4025,9190,FASTRIP FOOD STORES # 929/#930,903 KERN ST,TAFT,CALIFORNIA,93268,Service Station or Gas Station,ARB,,,,-119.4641647039378,35.14456352538657
4026,6878,FASTRIP FOOD ST # 340,105 E LERDO HWY,SHAFTER,CALIFORNIA,93263,Service Station or Gas Station,ARB,,,YES,-119.27793172496901,35.49978011685909
4027,7237,OUT POST FOOD STORE,509 6TH ST,TAFT,CALIFORNIA,93268,Service Station or Gas Station,ARB,,,,-119.45900786452118,35.144557527807834
4028,7233,CHEVRON,100 KERN ST,TAFT,CALIFORNIA,93268,Service Station or Gas Station,ARB,,,,-119.45198671071796,35.140819243913135
4029,7235,FASTRIP FOOD STORES # 792,219 HARRISON TAFT,TAFT,CALIFORNIA,93268,Service Station or Gas Station,ARB,,,YES,-119.45641934137933,35.15332182134511
4030,11804,TIPTON CHEVRON,591 N THOMPSON RD,TIPTON,CALIFORNIA,93272,Service Station or Gas Station,ARB,,,YES,-119.31243670818733,36.06489375874021
4031,7313,TIPTON SHELL,683 N THOMPSON RD,TIPTON,CALIFORNIA,93272,Service Station or Gas Station,ARB,,,YES,-119.3125468895272,36.06560382115961
4032,7386,JACKS GIT N GO,105 N J ST,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.34765779996737,36.20791919491513
4033,8460,THREE RIVERS CHEVRON,41907 SIERRA DR,THREE RIVERS,CALIFORNIA,93271,Service Station or Gas Station,ARB,,,,-118.91550876971381,36.42416408390558
4034,11599,THREE RIVERS MARKET,41729 SIERRA DR,THREE RIVERS,CALIFORNIA,93271,Service Station or Gas Station,ARB,,,,-118.91905449167132,36.420814364691346
4035,7402,SUPERIOR MARKET,16638 AVENUE 168,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.20047975953318,36.094725560636256
4036,7387,CHEVRON GAS & GOODIES,1076 E RANKIN RD,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.33451932630574,36.15276697181844
4037,7390,SHELL #68225,1100 E PROSPERITY,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,,-119.33030769144663,36.22603421550678
4038,7388,ARCO AMPM,1088 N MOONEY BLVD,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,,-119.31284011258096,36.22669795834436
4039,7234,7-ELEVEN INC #27122,1124 6TH ST,TAFT,CALIFORNIA,93268,Service Station or Gas Station,ARB,,,,-119.45625428071028,35.15056420497431
4040,9472,ARCO AMPM 82691,1070 E BARDSLEY AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.33310502727505,36.19671742926611
4041,10922,Griffin gas liquor and food,115 E CROSS AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,,-119.34856432018705,36.21300579368267
4042,12739,ROCHE OIL INC,1120 E PAIGE AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.32948254638232,36.18220286427097
4043,7405,PREET MARKET,3605 AVENUE 228,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.49205402956967,36.20327354993456
4044,11007,TULARE VALERO,1275 N BLACKSTONE AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,,-119.33488675961608,36.2246921707073
4045,7404,4B MARKET & GAS,265 W INYO AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.35082707470957,36.20462918978545
4046,7682,VCS#6,400 E TULARE AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.34345986627963,36.20850363193727
4047,7389,TULARE FOOD MART,1095 E TULARE AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.33141452845756,36.20959064789024
4048,7398,DAY-N-NIGHT MARKET,1401 W INYO AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,,-119.36691008523215,36.20357549731159
4049,7401,J ST MINI MART,1510 N J ST,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,,-119.35241100476388,36.227609010247875
4050,11853,PROSPERITY FOOD LAND,651 W PROSPERITY AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.35720646510615,36.225630180688405
4051,7406,C AND E MARKET,3850 S PRATT ST,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.35767234899956,36.17164733345781
4052,7396,99 FOOD MARKET,1357 S K ST,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.34294934453648,36.1934840976132
4053,7393,SUPER 7 FOOD STORE,117 W INYO AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.34889359796102,36.20491574436635
4054,7394,NORTH STAR GAS & FOOD MART,1279 N WEST ST,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,,-119.36678915339652,36.225328500410185
4055,7400,BELLEVUE LIQUORS # 228,1429 E TULARE AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,,-119.32618511914777,36.21105879652648
4056,11750,TULARE MINI MART,525 W INYO AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.35537436263657,36.20395234922172
4057,7391,CHEVRON PORT OF SUBS,1105 E PROSPERITY AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,,-119.3306394495508,36.22568966994256
4058,7395,Shop N Go #613,1334 BARDSLEY AVE,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.36608392123581,36.19646302185112
4059,10445,CYPRESS FLYERS,5345 W CYPRESS AVE,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,,-119.35040585744422,36.324394622613966
4060,11050,VISALIA (LOC. NO. 1017),1405 W CAMERON AVE,VISALIA,CALIFORNIA,93277,Hypermart,ARB,,,,-119.30608832011973,36.2941251638455
4061,7385,C P PHELPS INC-VALERO,1010 S BLACKSTONE ST,TULARE,CALIFORNIA,93274,Service Station or Gas Station,ARB,,,YES,-119.33101233904806,36.1964780378314
4062,7686,BJ'S EXPRESS MART #2,5232 W WALNUT AVE,PORTERVILLE,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,,-119.34915092187737,36.31287577040066
4063,7679,Mooney 76,2825 S MOONEY BLVD,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,,-119.31393943575623,36.30557695451305
4064,8496,PRINCESS SUPERETTE,450 W CALDWELL AVE,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,,-119.2953813128971,36.29824705895483
4065,8494,VICTORIAN MARKET,249 E TULARE AVE,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,YES,-119.29043607316612,36.32003549624128
4066,12873,MADHU INVESTMENTS,1445 W HENDERSON AVE,PORTERVILLE,CALIFORNIA,93275,Service Station or Gas Station,ARB,,,YES,-119.04938252578279,36.080252003827106
4067,7683,CAMPUS CHEVRON,500 S MOONEY BLVD,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,,-119.31390180992042,36.326508578908005
4068,7678,MOONEY SHELL,2736 S MOONEY BLVD,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,,-119.31364934863834,36.30638144394861
4069,7677,P.J. EXPRESS VISALIA,2407 W WHITENDALE AVE,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,,-119.3168155234175,36.30569113783597
4070,11652,7-ELEVEN INC #38015,4445 W NOBLE AVE,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,YES,-119.3399527935864,36.326897405291206
4071,7671,7-ELEVEN INC #22738,111 W WALNUT,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,,-119.29222207458898,36.31281149045811
4072,7673,PRINCE FOOD & GAS,133 W WALNUT AVE,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,,-119.2925570684538,36.31281149045811
4073,7685,McCHEVRON,5215 W WALNUT AVE,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,,-119.34901185251482,36.31267637721328
4074,7675,VALLEY FUEL GET & GO,1929 S CENTRAL ST,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,,-119.3121568994212,36.314247625028045
4075,7688,"BJ'S EXPRESS MART, INC",700 S DEMAREE ST,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,,-119.33171689491863,36.32438056351241
4076,7681,Caldwell Chevron,3717 W CALDWELL AVE,VISALIA,CALIFORNIA,93277,Service Station or Gas Station,ARB,,,,-119.33172211908037,36.298339255652344
4077,7757,CIRCLE K STORE 2701161,1396 PALM,WASCO,CALIFORNIA,93280,Service Station or Gas Station,ARB,,,,-119.34925629544153,35.58704223071456
4078,7756,J & J MARKET # 342,1375 F ST,WASCO,CALIFORNIA,93280,Service Station or Gas Station,ARB,,,YES,-119.33400685213435,35.587214801622
4079,12783,WASCO MARKET,1445 HWY 46,WASCO,CALIFORNIA,93280,Service Station or Gas Station,ARB,,,,-119.3419682965995,35.601496604085256
4080,11350,VILLICANAS GASOLINE ALLEY,274 W NARANJO BLVD,WOODLAKE,CALIFORNIA,93286,Service Station or Gas Station,ARB,,,YES,-119.09988032381771,36.41379320729083
4081,12807,WASCO CIRCLE K-CHEVRON,599 HWY 46,WASCO,CALIFORNIA,93280,Service Station or Gas Station,ARB,,,YES,-119.33229104999178,35.60143793501286
4082,8589,Tigermart Shell,2098 HIGHWAY 46,WASCO,CALIFORNIA,93280,Service Station or Gas Station,ARB,,,,-119.34920820149718,35.601575495313035
4083,7834,"WOFFORD HEIGHTS, CHEVRON & FOOD MARKET",6618 WOFFORD BLVD,WOFFORD HEIGHTS,CALIFORNIA,93285,Other,ARB,,,,-118.45595451259058,35.70728672340375
4084,9195,WOFFORD HTS LIQUOR # 779,5981 WOFFORD BLVD,WOFFORD HEIGHTS,CALIFORNIA,93285,Service Station or Gas Station,ARB,,,,-118.46146913559194,35.69894903946683
4085,9200,TOWN & COUNTRY #368,1209 HWY 46,WASCO,CALIFORNIA,93280,Service Station or Gas Station,ARB,,,,-119.33936835566492,35.60150068251072
4086,11540,GAS RANCH MINI MART,380 N VALENCIA BLVD,WOODLAKE,CALIFORNIA,93286,Service Station or Gas Station,ARB,,,YES,-119.09881716238198,36.41879459979115
4087,10939,SUBSTATION,100 N VALENCIA BLVD,WOODLAKE,CALIFORNIA,93286,Service Station or Gas Station,ARB,,,YES,-119.09882805497061,36.413790138803975
4088,8724,The Convenience Corner III,6544 AVENUE 308,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,YES,-119.42789595143688,36.34901354114218
4089,7697,VALLEY GAS & FOOD,1440 N DINUBA BLVD,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,,-119.29672583353022,36.3423380291769
4090,13372,THE BARN V,202 N PLAZA DR,VISALIA,CALIFORNIA,93291,Hypermart,ARB,,,,-119.39001801771724,36.32914272016063
4091,7699,SHOP AND GO,2411 N DINUBA BLVD,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,,-119.2970292935669,36.34971840548033
4092,13437,Shannon Village Market,2118 W RIGGIN AVE,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,,-119.31554784805466,36.35650355289683
4093,7700,Shepherds Market,32586 ROAD 124,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,YES,-119.29684117428067,36.37342457148696
4094,7698,DOUBLE D MINI MART,1500 W HOUSTON AVE,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,YES,-119.30817166259203,36.34186685457182
4095,7689,Visalia 76,100 W MINERAL KING AVE,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,YES,-119.29234308646417,36.327426433283456
4096,7704,FOUR SEASONS HANDY MARKET,443 N GIDDINGS ST,VISALIA,CALIFORNIA,93291,Other,ARB,,,YES,-119.30555621734538,36.3330623739296
4097,7690,CHINOWTH GIT N GO,105 N CHINOWTH ST,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,,-119.33639182362363,36.32788294534188
4098,7701,A-1 FOOD & GAS MART,32792 ROAD 124,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,YES,-119.29681125653411,36.377253001624844
4099,8894,Erin Group LLC,1330 N PLAZA DR,VISALIA,CALIFORNIA,93291,Other,ARB,,,,-119.3939571777814,36.33430344105119
4100,7693,PCS FOOD MART INC,12373 AVENUE 328,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,YES,-119.29832164542748,36.38546682553378
4101,7691,AKERS CHEVRON,110 S AKERS ST,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,,-119.34957859447643,36.32943027478749
4102,7705,SG#9,5205 W GOSHEN AVE,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,,-119.35096375547278,36.34174131191226
4103,11859,SUPER STOP FOOD MART,6600 BETTY DR,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,YES,-119.42500898827404,36.3512901128486
4104,13035,CIRCLE 7,2020 N DINUBA BLVD,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,,-119.29685391947267,36.347035035338735
4105,13010,EZ PICK N GO,400 E TULARE AVE,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,YES,-119.28882972211387,36.32015458356729
4106,7695,CHEAPER GAS & FOOD,1301 N COURT ST,VISALIA,CALIFORNIA,93291,Service Station or Gas Station,ARB,,,YES,-119.29251477153933,36.34094272832439
4107,7709,LOVERS LAME FOOD MART INC,1935 SOUTH LOVERS LN,VISALIA,CALIFORNIA,93292,Service Station or Gas Station,ARB,,,,-119.26077824332108,36.314034967739815
4108,13369,ARCO AMPM 83619,600 S LOVERS LN,VISALIA,CALIFORNIA,93292,Service Station or Gas Station,ARB,,,,-119.26063348574662,36.32553791364405
4109,7702,EXPRESS MINI MART,3332 E MINERAL KING AVE,VISALIA,CALIFORNIA,93292,Service Station or Gas Station,ARB,,,,-119.25532214370182,36.32735103772042
4110,7707,BEN MADDOX PIC N GO,1122 N BEN MADDOX WAY,VISALIA,CALIFORNIA,93292,Service Station or Gas Station,ARB,,,,-119.27874742175594,36.339388337402035
4111,7708,SEVILLE MARKET,15641 AVENUE 384,VISALIA,CALIFORNIA,93292,Service Station or Gas Station,ARB,,,YES,-119.22108886815656,36.485898106012996
4112,7692,7-ELEVEN INC #38014,1236 E HOUSTON AVE,VISALIA,CALIFORNIA,93292,Service Station or Gas Station,ARB,,,,-119.279599868439,36.341904626997106
4113,11744,DUYST 76,515 S LOVERS LN,VISALIA,CALIFORNIA,93292,Service Station or Gas Station,ARB,,,,-119.26096834201527,36.32643284879715
4114,7684,7-ELEVEN INC #22014,518 S LOVERS LN,VISALIA,CALIFORNIA,93292,Service Station or Gas Station,ARB,,,,-119.26066606458699,36.32639717898679
4115,319,One Stop Mobil Inc,101 19TH STREET,BAKERSFIELD,CALIFORNIA,93301,Service Station or Gas Station,ARB,,,YES,-119.00358179056695,35.37613424160213
4116,321,CIRCLE DELI,1416 GOLDEN STATE AVE,BAKERSFIELD,CALIFORNIA,93301,Service Station or Gas Station,ARB,,,YES,-119.01936235728682,35.387405215478445
4117,7711,ROZES MARKET,831 S LOVERS LN,VISALIA,CALIFORNIA,93292,Service Station or Gas Station,ARB,,,,-119.26087372434273,36.32308252164126
4118,330,FASTRIP FOOD ST # 346,805 34TH ST,BAKERSFIELD,CALIFORNIA,93301,Service Station or Gas Station,ARB,,,YES,-119.01062523316781,35.390435459529016
4119,326,Westchester Mobil,3200 F ST,BAKERSFIELD,CALIFORNIA,93301,Service Station or Gas Station,ARB,,,YES,-119.02341081285853,35.38852600996755
4120,325,DTW Chevron,2317 L ST,BAKERSFIELD,CALIFORNIA,93301,Service Station or Gas Station,ARB,,,YES,-119.01650102839962,35.380346160647
4121,322,RAMCO GAS & MART,2222 F ST,BAKERSFIELD,CALIFORNIA,93301,Service Station or Gas Station,ARB,,,YES,-119.02345717740664,35.379349794557555
4122,337,7-ELEVEN INC #16329,1701 PACHECO RD,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,,-119.02141213795967,35.31034147028284
4123,324,H ST CHEVRON AND MARKET,2301 H ST,BAKERSFIELD,CALIFORNIA,93301,Service Station or Gas Station,ARB,,,YES,-119.02127783140662,35.38008483564681
4124,338,Oak Street Mobil,2 OAK ST,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,,-119.0387847601084,35.35423042309574
4125,341,76 LUCKY 7 FOODSTORE,2501 WHITE LN,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,,-119.0302125006063,35.31756214857443
4126,345,D & G LIQUOR # 233,2732 BRUNDAGE LN,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,,-119.03313348602143,35.354121609624826
4127,342,"GNC PROPERTIES, INC",2525 WHITE LN,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,,-119.03070934456046,35.31756368641519
4128,332,CIRCLE K STORE 2708606,1030 OAK ST,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,,-119.03871786044077,35.367625933789945
4129,335,SNAPPY FOOD STORE,1700 S CHESTER AVE,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,YES,-119.01839565443578,35.339143850608366
4130,7956,FASTRIP FOOD STORE # 362,6401 SOUTH H ST,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,,-119.02133181591036,35.29693629097723
4131,333,BYEBYE INC,1131 OAK ST,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,,-119.03887600712189,35.36791063666676
4132,346,DGC OIL INC,3125 CALIFORNIA AVE,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,,-119.03786133713085,35.368473269625845
4133,347,SAHELO MANAGEMENT INC,3220 MING AVE,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,YES,-119.03757809745112,35.339559278038465
4134,7955,STOCKDALE FOOD MART,5321 STOCKDALE HWY,BAKERSFIELD,CALIFORNIA,93301,Service Station or Gas Station,ARB,,,YES,-119.06038113817887,35.35407306961664
4135,13356,MARKET EXPRESS,2500 WIBLE RD,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,YES,-119.038842430034,35.332145615128205
4136,349,LARSONS FOOD STORE,720 WIBLE RD,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,YES,-119.03867607254256,35.34793664276204
4137,350,HARRY'S MARKET,731 S H ST,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,YES,-119.02136902985673,35.347311576168465
4138,12279,WHITE LANE SHELL,2600 WHITE LN,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,,-119.03235537280202,35.31780969596093
4139,334,FASTRIP FOOD STORES # 562,1640 S CHESTER AVE,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,YES,-119.01868987573704,35.34004775829766
4140,353,HOWARDS # 790,1332 BERNARD ST,BAKERSFIELD,CALIFORNIA,93305,Service Station or Gas Station,ARB,,,YES,-118.9779146906104,35.38921875953832
4141,12826,FOODS CO FUEL CENTER #384,2501 HALEY ST,BAKERSFIELD,CALIFORNIA,93305,Hypermart,ARB,,,YES,-118.97633734089541,35.39395094807796
4142,7954,FASTRIP FOOD STORES # 7781/7721,4013 SOUTH H ST,BAKERSFIELD,CALIFORNIA,93304,Service Station or Gas Station,ARB,,,,-119.02139872367202,35.31862074145419
4143,359,FIESTA LIQUORS,2023 BAKER ST,BAKERSFIELD,CALIFORNIA,93305,Service Station or Gas Station,ARB,,,YES,-118.98837333925808,35.389601614423164
4144,357,FLOWER ST MINI MART,928 FLOWER ST,BAKERSFIELD,CALIFORNIA,93305,Service Station or Gas Station,ARB,,,YES,-118.9859488074913,35.385400838877814
4145,355,ARCO AM/PM,3333 UNION AVE,BAKERSFIELD,CALIFORNIA,93305,Service Station or Gas Station,ARB,,,YES,-119.00303553696037,35.38969516819765
4146,8862,ARCO,900 MONTEREY ST,BAKERSFIELD,CALIFORNIA,93305,Service Station or Gas Station,ARB,,,YES,-118.98809587862179,35.380213700402145
4147,354,MINIT SHOP LIQUOR,2900 UNION AVE,BAKERSFIELD,CALIFORNIA,93305,Service Station or Gas Station,ARB,,,,-119.00271821387435,35.385777008202545
4148,405,Coffee Chevron,1125 COFFEE RD,BAKERSFIELD,CALIFORNIA,93305,Service Station or Gas Station,ARB,,,,-119.09236996670049,35.367957172985335
4149,365,TMP CORPORATION,3100 NILES ST,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,,-118.94959046902478,35.37604321222464
4150,364,RAYANCO GROUP,2700 OSWELL ST,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,,-118.94999129596142,35.39775767937365
4151,363,FASTRIP FOOD ST # 347,2698 OSWELL ST,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,,-118.94998815013285,35.39770714197126
4152,361,EASTHILLS MOBIL,2524 OSWELL ST,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,,-118.94991409366033,35.39092504865235
4153,360,FASTRIP FOOD STORES # 559/#560,2200 NILES ST,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,,-118.96736540828678,35.376453678095025
4154,375,HILLSIDE LIQUOR,8501 KERN CANYON RD #A,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,,-118.90812566306873,35.37740728052183
4155,358,MESA MARIN CHEVRON,11101 HIGHWAY 178,BAKERSFIELD,CALIFORNIA,93306,Other,ARB,,,,-118.87631544170418,35.400253873617665
4156,374,76 FOODMART,8101 KERN CANYON RD,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,,-118.91416522664372,35.37618770899575
4157,371,RIO BRAVO MARKET,6201 LAKE MING RD,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,,-118.86955663902751,35.43023218586682
4158,362,Saint Peter & Saint Paul LLC,2698 MOUNT VERNON AVE,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,YES,-118.96766512084847,35.397411986274385
4159,373,FASTRIP FOOD STORE # 326/#356,6501 NILES ST,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,YES,-118.93183459808805,35.37593875866699
4160,368,VP MARKET,3818 NILES ST,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,,-118.94190930187263,35.37611230264081
4161,370,CIRCLE K STORE 2708605,5600 AUBURN ST,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,,-118.93079100949734,35.39798326351695
4162,12792,Fairfax Shell,5700 AUBURN ST,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,,-118.92974114363871,35.39806579250251
4163,372,ALL STAR MARKET,630 FAIRFAX RD,BAKERSFIELD,CALIFORNIA,93306,Service Station or Gas Station,ARB,,,YES,-118.93190067217816,35.36819335563901
